date;rua;numero;bairro;condominio;price;area;price_by_sqm;condominium_fee;iptu;rooms;bathrooms;garage;agent;agent_number;latitude;longitude;property_d;url
25/07/17;Gararu;202;Vila Nova Conceição;Condomínio Helbor Edition Vila Nova ;2100000;112;18.750;R$1.700 ;R$595 ;2;3;2;Wertheim Imóveis;(11) 3165-3400 ;-23.596.205;-46.669.337;73042896;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-112m2-venda-RS2100000-id-73042896/
25/07/17;HÌ©lio Pellegrino;348;Vila Nova Conceição;;2100000;143;14.685;R$1.250 ;;4;4;3;Portal Sul Negócios Imobiliários;(11) 97661-6270 ;-23.597.601;-46.666.757;72197219;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-143m2-venda-RS2100000-id-72197219/
25/07/17;Bueno BrandÌ£o;403;Vila Nova Conceição;Condomínio ThaÌ_s ;2100000;170;12.352;R$2.000 ;;4;;3;Wertheim Imóveis;(11) 3165-3400 ;-23.590.462;-46.671.599;54532462;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-170m2-venda-RS2100000-id-54532462/
25/07/17;Jaques FÌ©lix;586;Vila Nova Conceição;Condomínio Gainsborough ;2100000;154;13.636;R$1.190 ;R$530 ;3;3;;J2M Assessoria Imobiliária;(11) 4688-2860 ;-23.593.392;-46.671.689;69132369;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-154m2-venda-RS2100000-id-69132369/
25/07/17;JoÌ£o LourenÌ¤o;713;Vila Nova Conceição;Condomínio VinÌ_cius de Moraes ;2100000;161;13.043;R$2.000 ;R$640 ;3;4;2;GDX Consultoria Imobiliaria;(11) 5182-2222 ;-23.589.351;-46.671.186;70344406;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-161m2-venda-RS2100000-id-70344406/
25/07/17;Tuim;1014;Vila Nova Conceição;Condomínio La Tour LumiÌ©re de Correges ;2100000;170;12.352;;;3;1;3;Lancando;(11) 3431-0103 ;-236.013;-46.67;69904586;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-170m2-venda-RS2100000-id-69904586/
25/07/17;HÌ©lio Pellegrino;148;Vila Nova Conceição;Condomínio Green Garden ;2150000;147;14.625;R$1.500 ;R$536 ;3;4;3;Rofe Consultoria de Imóveis;(11) 2384-7633 ;-23.597.302;-46.666.481;79582129;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-147m2-venda-RS2150000-id-79582129/
25/07/17;Baltazada Veiga;500;Vila Nova Conceição;Condomínio Villa Borghese ;2150000;136;15.808;R$1.800 ;R$614 ;3;;2;J2M Assessoria Imobiliária;(11) 4688-2860 ;-23.593.996;-4.667.137;68474506;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-136m2-venda-RS2150000-id-68474506/
25/07/17;Marcos Lopes;272;Vila Nova Conceição;Condomínio Vila Nova Luxury Home Design ;2160000;98;22.040;R$1.130 ;R$350 ;1;2;2;Ricardo Tayar;(11) 3885-2104 ;-2.359.758;-46.671.641;83507255;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-98m2-venda-RS2160000-id-83507255/
25/07/17;Pintassilgo;36;Vila Nova Conceição;Condomínio Le Vert ;2200000;179;12.290;R$2.450 ;R$673 ;3;5;4;Exclusive Aps;(11) 2506-8627 ;-23.600.473;-46.670.814;79520129;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-179m2-venda-RS2200000-id-79520129/
25/07/17;Benedito Lapin;81;Vila Nova Conceição;Condomínio Benedito Lapin ;2200000;123;17.886;R$1.666 ;R$639 ;2;1;2;JV Oliveira Imóveis;(11) 2594-0828 ;-2.358.733;-46.673.301;76617060;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-123m2-venda-RS2200000-id-76617060/
25/07/17;Silva Correia;168;Vila Nova Conceição;Condomínio Tiree Itaim ;2200000;161;13.664;R$1.800 ;;4;4;3;EmÌ_lia Consultora de Imóveis;(11) 99926-1399 ;-23.594.535;-46.677.666;80649067;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-161m2-venda-RS2200000-id-80649067/
25/07/17;Silva Correia;168;Vila Nova Conceição;Condomínio Tiree Itaim ;2200000;161;13.664;;;3;4;3;SIMONE TEIXEIRA;(11) 99851-0222 ;-23.594.693;-4.667.851;78096743;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-161m2-venda-RS2200000-id-78096743/
25/07/17;Monte AprazÌ_vel;205;Vila Nova Conceição;Condomínio Petit Palais ;2200000;156;14.102;R$2.400 ;R$650 ;3;4;3;J2M Assessoria Imobiliária;(11) 4688-2860 ;-23.596.361;-46.671.534;64756680;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-156m2-venda-RS2200000-id-64756680/
25/07/17;Marcos Lopes;272;Vila Nova Conceição;Condomínio Vila Nova Luxury Home Design ;2200000;107;20.560;R$1.400 ;R$400 ;2;2;2;IMOVEIS AA;(11) 3937-3900 ;-2.359.758;-46.671.641;83447517;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-107m2-venda-RS2200000-id-83447517/
25/07/17;Marcos Lopes;272;Vila Nova Conceição;Condomínio Vila Nova Luxury Home Design ;2200000;107;20.560;R$1.400 ;R$400 ;2;2;2;Olímpia House;(11) 3937-3900 ;-2.359.758;-46.671.641;83448582;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-107m2-venda-RS2200000-id-83448582/
25/07/17;Bueno BrandÌ£o;403;Vila Nova Conceição;Condomínio ThaÌ_s ;2200000;170;12.941;R$1.800 ;R$700 ;3;4;3;Vera Negócios;(11) 5081-6707 ;-23.590.361;-46.671.547;65800157;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-170m2-venda-RS2200000-id-65800157/
25/07/17;Diogo JÌÁcome;554;Vila Nova Conceição;;2200000;100;22.000;;;1;2;2;Residence Flats;(11) 3881-5678 ;-235.967;-466.674;49716142;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-100m2-venda-RS2200000-id-49716142/
25/07/17;Diogo Jacome;954;Vila Nova Conceição;Condomínio The Blue Loft ;2200000;103;21.359;R$1.850 ;R$336 ;1;2;2;Roberto Covos Figueiredo;(11) 96666-7000 ;-23.599.884;-46.669.608;83562910;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-103m2-venda-RS2200000-id-83562910/
25/07/17;AntÌ«nio Joaquim de Moura Andrade;597;Vila Nova Conceição;Condomínio Maison Adriana ;2220000;145;15.310;R$1.560 ;R$450 ;3;2;2;Fernandez Mera;(11) 3066-1212 ;-23.585.502;-46.669.185;79262116;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-145m2-venda-RS2220000-id-79262116/
25/07/17;Marcos Lopes;300;Vila Nova Conceição;;2249000;169;13.307;;;1;2;2;Sandro de Sousa Brito;(11) 3230-8005 ;-23.597.827;-46.671.474;63852268;https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-169m2-venda-RS2249000-id-63852268/
25/07/17;Baltazada Veiga;143;Vila Nova Conceição;Condomínio Andrea Del Verocchio ;2250000;180;12.500;R$1 ;R$1 ;4;3;2;LS Prado Imóveis;(11) 3881-8118 ;-23.594.603;-46.667.725;50953980;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-180m2-venda-RS2250000-id-50953980/
25/07/17;Silva Correia;153;Vila Nova Conceição;Condomínio Ilha de Saint Barthelemy ;2250000;205;10.975;R$2.490 ;R$500 ;2;3;3;Exclusive Aps;(11) 2506-8627 ;-23.594.928;-4.667.819;79562345;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-205m2-venda-RS2250000-id-79562345/
25/07/17;Silva Correia;153;Vila Nova Conceição;Condomínio Ilha de Saint Barthelemy ;2250000;205;10.975;R$2.700 ;R$760 ;2;3;3;IMOVEIS AA;(11) 3937-3900 ;-23.594.928;-4.667.819;80471062;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-205m2-venda-RS2250000-id-80471062/
25/07/17;Silva Correia;153;Vila Nova Conceição;Condomínio Ilha de Saint Barthelemy ;2250000;205;10.975;R$2.700 ;R$760 ;2;3;3;Olímpia House;(11) 3937-3900 ;-23.594.928;-4.667.819;75962277;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-205m2-venda-RS2250000-id-75962277/
25/07/17;Baltazada Veiga;343;Vila Nova Conceição;;2250000;180;12.500;;;4;3;2;Portal Sul Negócios Imobiliários;(11) 97661-6270 ;-23.594.269;-46.669.767;72205216;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-180m2-venda-RS2250000-id-72205216/
25/07/17;EscobaOrtiz;615;Vila Nova Conceição;Condomínio Cap Martinique ;2250000;170;13.235;R$2.500 ;R$900 ;3;5;2;Vera Negócios;(11) 5081-6707 ;-23.594.319;-46.667.039;65800323;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-170m2-venda-RS2250000-id-65800323/
25/07/17;JoÌ£o Cachoeira;1287;Vila Nova Conceição;Condomínio San Blas ;2250000;196;11.479;R$2.577 ;R$1.488 ;3;3;2;Axpe Negocios Imobiliários;(11) 3074-3600 ;-23.591.524;-46.675.549;81727326;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-196m2-venda-RS2250000-id-81727326/
25/07/17;JoÌ£o Cachoeira;1325;Vila Nova Conceição;Condomínio Icon Itaim ;2280000;130;17.538;R$1.530 ;R$506 ;2;4;2;Rofe Consultoria de Imóveis;(11) 2384-7633 ;-23.592.232;-46.675.427;79582062;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-130m2-venda-RS2280000-id-79582062/
25/07/17;JerusalÌ©m;;Vila Nova Conceição;;2280000;160;14.250;R$1.970 ;R$549 ;4;3;3;Site Location;(11) 5041-1458 ;-235.948;-466.694;49260096;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-160m2-venda-RS2280000-id-49260096/
25/07/17;Baltazada Veiga;501;Vila Nova Conceição;Condomínio TOMIE OHTAKE ;2290000;175;13.085;R$1 ;R$1 ;3;4;2;LS Prado Imóveis;(11) 3881-8118 ;-23.594.207;-46.671.084;50954814;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-175m2-venda-RS2290000-id-50954814/
25/07/17;Benedito Lapin;81;Vila Nova Conceição;Condomínio Benedito Lapin ;2300000;123;18.699;R$1.735 ;R$682 ;2;1;3;JV Oliveira Imóveis;(11) 2594-0828 ;-2.358.733;-46.673.301;76617051;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-123m2-venda-RS2300000-id-76617051/
25/07/17;Baltazada Veiga;335;Vila Nova Conceição;Condomínio MarquÌ»s de Sevilha ;2300000;140;16.428;R$1.800 ;R$400 ;2;;2;Olímpia House;(11) 3937-3900 ;-23.594.379;-46.669.653;81164140;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-140m2-venda-RS2300000-id-81164140/
25/07/17;Baltazada Veiga;335;Vila Nova Conceição;Condomínio MarquÌ»s de Sevilha ;2300000;140;16.428;R$1.800 ;R$400 ;2;;2;IMOVEIS AA;(11) 3937-3900 ;-23.594.379;-46.669.653;81712877;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-140m2-venda-RS2300000-id-81712877/
25/07/17;Bueno BrandÌ£o;366;Vila Nova Conceição;Condomínio Du Champ Vilon ;2300000;154;14.935;R$2.450 ;R$675 ;3;2;2;REMAX Home Group;(11) 99655-4239 ;-23.590.423;-46.671.167;75148650;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-154m2-venda-RS2300000-id-75148650/
25/07/17;Bueno BrandÌ£o;366;Vila Nova Conceição;Condomínio Du Champ Vilon ;2300000;157;14.649;R$2.450 ;R$675 ;2;4;2;WS7 NEGOCIOS IMOBILIARIOS;(11) 2394-5140 ;-23.590.423;-46.671.167;80562653;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-157m2-venda-RS2300000-id-80562653/
25/07/17;Baltazada Veiga;473;Vila Nova Conceição;Condomínio Fernand Leger ;2300000;154;14.935;R$1.379 ;R$423 ;4;4;2;Century 21 - Ello;(11) 3052-2121 ;-23.594.127;-46.670.871;79965937;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-154m2-venda-RS2300000-id-79965937/
25/07/17;Baltazada Veiga;473;Vila Nova Conceição;Condomínio Fernand Leger ;2300000;154;14.935;R$1.700 ;R$500 ;4;3;2;CW Pool Imóveis;(11) 97206-9178 ;-23.594.127;-46.670.871;81863206;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-154m2-venda-RS2300000-id-81863206/
25/07/17;Jaques FÌ©lix;482;Vila Nova Conceição;Condomínio Green Park ;2300000;140;16.428;R$2.200 ;R$580 ;3;2;2;Verti AdministraÌ¤Ì£o e Assessoria Imobiliária;(11) 3171-2299 ;-23.592.748;-46.671.603;77573452;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-140m2-venda-RS2300000-id-77573452/
25/07/17;Baltazada Veiga;143;Vila Nova Conceição;Condomínio Andrea Del Verocchio ;2320000;180;12.888;R$1.700 ;;4;;2;Slap Imóveis;(11) 2309-7450 ;-23.594.603;-46.667.725;80805722;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-180m2-venda-RS2320000-id-80805722/
25/07/17;Jerusalem;53;Vila Nova Conceição;Condomínio Plaza Mayor ;2332000;160;14.575;R$1.850 ;R$499 ;4;3;;Fernandez Mera;(11) 3066-1212 ;-23.594.469;-46.669.331;79261541;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-160m2-venda-RS2332000-id-79261541/
25/07/17;Bueno BrandÌ£o;366;Vila Nova Conceição;Condomínio Du Champ Vilon ;2350000;155;15.161;R$2.450 ;R$620 ;3;;2;FSI Imoveis;(11) 2592-2000 ;-23.590.423;-46.671.167;78838243;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-155m2-venda-RS2350000-id-78838243/
25/07/17;Bueno BrandÌ£o;366;Vila Nova Conceição;Condomínio Du Champ Vilon ;2350000;154;15.259;R$2.450 ;R$600 ;3;4;2;Real DecisÌµes Imóveis;(11) 93804-9108 ;-23.590.423;-46.671.167;80345341;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-154m2-venda-RS2350000-id-80345341/
25/07/17;Silva Correia;168;Vila Nova Conceição;Condomínio Tiree Itaim ;2375000;161;14.751;R$1.600 ;R$900 ;3;5;;Rofe Consultoria de Imóveis;(11) 2384-7633 ;-23.594.693;-4.667.851;79582769;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-161m2-venda-RS2375000-id-79582769/
25/07/17;ESCOBAORTIZ;698;Vila Nova Conceição;;2380000;185;12.864;;;3;5;3;Beasi Imoveis;(11) 3628-8034 ;-235.949;-466.672;55722033;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-185m2-venda-RS2380000-id-55722033/
25/07/17;Bueno BrandÌ£o;366;Vila Nova Conceição;Condomínio Du Champ Vilon ;2390000;155;15.419;R$2.550 ;R$6 ;4;4;2;Suely Consultora Imobiliária;(11) 97604-1955 ;-235.904;-466.711;76861686;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-155m2-venda-RS2390000-id-76861686/
25/07/17;Baltazada Veiga;473;Vila Nova Conceição;Condomínio Fernand Leger ;2399000;180;13.327;R$1.800 ;R$680 ;3;2;3;Rofe Consultoria de Imóveis;(11) 2384-7633 ;-23.594.127;-46.670.871;79582824;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-180m2-venda-RS2399000-id-79582824/
25/07/17;Jerusalem;53;Vila Nova Conceição;Condomínio Plaza Mayor ;2400000;160;15.000;R$1.900 ;R$600 ;4;2;3;SP Imovel Novo;(11) 4112-5010 ;-23.594.469;-46.669.331;79564487;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-160m2-venda-RS2400000-id-79564487/
25/07/17;Silva Correia;168;Vila Nova Conceição;Condomínio Tiree Itaim ;2400000;161;14.906;;;4;;3;qZImóveis;(11) 95577-1100 ;-23.594.693;-4.667.851;65094020;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-161m2-venda-RS2400000-id-65094020/
25/07/17;Marcos Lopes;272;Vila Nova Conceição;Condomínio Vila Nova Luxury Home Design ;2400000;109;22.018;R$2.800 ;R$400 ;2;2;2;GDX Consultoria Imobiliaria;(11) 5182-2222 ;-2.359.758;-46.671.641;71424002;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-109m2-venda-RS2400000-id-71424002/
25/07/17;Balthazada Veiga;501;Vila Nova Conceição;;2400000;168;14.285;R$2.010 ;R$630 ;4;5;2;Parceira de Imóveis Ltda;(11) 3746-8607 ;-235.939;-46.671;55901973;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-168m2-venda-RS2400000-id-55901973/
25/07/17;JoÌ£o LourenÌ¤o;513;Vila Nova Conceição;;2400000;161;14.906;R$1.700 ;R$420 ;3;4;2;Portal Sul Negócios Imobiliários;(11) 97661-6270 ;-2.359.017;-46.669.324;72198271;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-161m2-venda-RS2400000-id-72198271/
25/07/17;Diogo Jacome;554;Vila Nova Conceição;Condomínio Diogo Home Boutique ;2400000;182;13.186;R$2.300 ;R$610 ;2;2;3;SÌ_ Flats..;(11) 3059-0846 ;-23.596.784;-46.667.638;83136157;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-182m2-venda-RS2400000-id-83136157/
25/07/17;JoÌ£o LourenÌ¤o;713;Vila Nova Conceição;Condomínio VinÌ_cius de Moraes ;2400000;165;14.545;R$1.800 ;R$500 ;3;5;3;Century 21 - Ello;(11) 3052-2121 ;-23.589.351;-46.671.186;78412832;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-165m2-venda-RS2400000-id-78412832/
25/07/17;Periquito;210;Vila Nova Conceição;Condomínio Vintage Moema ;2438000;170;14.341;;;3;1;3;Lancando;(11) 3431-0103 ;-235.992;-466.721;69965945;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-170m2-venda-RS2438000-id-69965945/
25/07/17;Silva Correia;153;Vila Nova Conceição;Condomínio Ilha de Saint Barthelemy ;2450000;208;11.778;R$2.700 ;R$270 ;2;4;3;J2M Assessoria Imobiliária;(11) 4688-2860 ;-23.594.928;-4.667.819;65279120;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-208m2-venda-RS2450000-id-65279120/
25/07/17;Silva Correia;168;Vila Nova Conceição;Condomínio Tiree Itaim ;2450000;161;15.217;R$2.450 ;R$1.000 ;4;5;3;Nelia Consultora de Imoveis;(11) 97585-0985 ;-23.594.693;-4.667.851;82047354;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-161m2-venda-RS2450000-id-82047354/
25/07/17;HÌ©lio Pellegrino;148;Vila Nova Conceição;Condomínio Green Garden ;2500000;142;17.605;R$1.550 ;R$600 ;4;4;3;Marcelo Lara Negócios Imobiliários;(11) 3105-6300 ;-23.597.302;-46.666.481;74504474;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-142m2-venda-RS2500000-id-74504474/
25/07/17;HÌ©lio Pellegrino;148;Vila Nova Conceição;Condomínio Green Garden ;2500000;143;17.482;R$1.430 ;R$450 ;4;3;3;GDX Consultoria Imobiliaria;(11) 5182-2222 ;-23.597.302;-46.666.481;68289985;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-143m2-venda-RS2500000-id-68289985/
25/07/17;HÌ©lio Pellegrino;148;Vila Nova Conceição;Condomínio Green Garden ;2500000;143;17.482;R$1.600 ;R$500 ;4;5;3;Wertheim Imóveis;(11) 3165-3400 ;-23.597.302;-46.666.481;45352841;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-143m2-venda-RS2500000-id-45352841/
25/07/17;Bueno BrandÌ£o;235;Vila Nova Conceição;;2500000;103;24.271;R$1.300 ;R$300 ;3;2;2;Portal Sul Negócios Imobiliários;(11) 97661-6270 ;-23.591.068;-46.669.963;82486735;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-103m2-venda-RS2500000-id-82486735/
25/07/17;Coronel Artude Paula Ferreira;;Vila Nova Conceição;;2500000;166;15.060;R$2.000 ;R$5.300 ;4;4;3;Shorelli Negócios Imobiliários;(11) 3848-0993 ;-235.969;-466.698;46577716;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-166m2-venda-RS2500000-id-46577716/
25/07/17;Silva Correia;168;Vila Nova Conceição;Condomínio Tiree Itaim ;2530000;161;15.714;R$2.000 ;R$900 ;3;5;3;Quero Imóveis JÌÁ;(11) 3673-5342 ;-23.594.693;-4.667.851;80478552;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-161m2-venda-RS2530000-id-80478552/
25/07/17;Silva Correia;168;Vila Nova Conceição;Condomínio Tiree Itaim ;2530000;161;15.714;;;3;5;3;Valeria Costa;(11) 98963-0697 ;-23.594.693;-4.667.851;82491820;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-161m2-venda-RS2530000-id-82491820/
25/07/17;Silva Correia;168;Vila Nova Conceição;Condomínio Tiree Itaim ;2536240;161;15.753;;;4;4;3;LT Brokers;(11) 94551-5174 ;-23.594.693;-4.667.851;76792776;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-161m2-venda-RS2536240-id-76792776/
25/07/17;Silva Correia;168;Vila Nova Conceição;Condomínio Tiree Itaim ;2536240;161;15.753;R$2.623 ;;4;4;3;BRASIL SP IMOVEIS;(11) 5531-0050 ;-23.594.693;-4.667.851;82633721;https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-161m2-venda-RS2536240-id-82633721/
